EventID	Timestamp	NodeID	Location	EventType	Temperature_C	Humidity_pct	Wind_kmh	Vibration_g	PoissonLambda	PoissonK	PoissonProbability	Magnitude
270,2026-06-03 22:17:18,65.18,586.60,8.09,45,SAFE
271,2026-06-03 22:17:28,65.22,587.00,7.69,45,SAFE
272,2026-06-03 22:17:38,65.04,585.40,7.47,45,SAFE
273,2026-06-03 22:17:48,65.18,586.60,7.71,45,SAFE
274,2026-06-03 22:17:58,65.91,593.20,7.97,45,SAFE
275,2026-06-03 22:18:08,65.44,589.00,7.42,45,SAFE
276,2026-06-03 22:18:13,63.00,12.60,0.00,1,SAFE
277,2026-06-03 22:18:18,65.00,572.00,8.02,44,SAFE
278,2026-06-03 22:18:28,65.16,586.40,7.80,45,SAFE
279,2026-06-03 22:18:38,64.98,584.80,8.96,45,SAFE
280,2026-06-03 22:18:48,65.58,590.20,7.78,45,SAFE
281,2026-06-03 22:18:58,65.44,589.00,7.56,45,SAFE
282,2026-06-03 22:19:08,65.04,585.40,7.55,45,SAFE
283,2026-06-03 22:19:18,65.11,586.00,7.53,45,SAFE
284,2026-06-03 22:19:28,65.07,585.60,7.67,45,SAFE
285,2026-06-03 22:19:38,65.76,591.80,9.64,45,SAFE
286,2026-06-03 22:19:48,65.60,590.40,7.63,45,SAFE
287,2026-06-03 22:19:53,69.00,13.80,0.00,1,SAFE
288,2026-06-03 22:19:58,65.09,572.80,7.92,44,SAFE
289,2026-06-03 22:20:08,65.27,587.40,7.82,45,SAFE
290,2026-06-03 22:20:18,65.64,590.80,8.20,45,SAFE
291,2026-06-03 22:20:28,64.87,583.80,8.38,45,SAFE
292,2026-06-03 22:20:38,64.78,583.00,10.42,45,SAFE
293,2026-06-03 22:20:48,65.00,585.00,7.48,45,SAFE
294,2026-06-03 22:20:58,65.13,586.20,7.63,45,SAFE
295,2026-06-03 22:21:08,65.38,588.40,7.64,45,SAFE
296,2026-06-03 22:21:18,65.60,590.40,7.62,45,SAFE
297,2026-06-03 22:21:28,65.67,591.00,7.02,45,SAFE
298,2026-06-03 22:21:38,65.33,588.00,8.14,45,SAFE
299,2026-06-03 22:21:48,65.44,589.00,7.88,45,SAFE
300,2026-06-03 22:21:58,65.13,586.20,7.37,45,SAFE
301,2026-06-03 22:22:08,64.82,583.40,7.38,45,SAFE
302,2026-06-03 22:22:18,64.91,584.20,8.69,45,SAFE
303,2026-06-03 22:22:28,64.67,582.00,10.95,45,SAFE
304,2026-06-03 22:22:38,65.24,587.20,8.32,45,SAFE
305,2026-06-03 22:22:48,64.98,584.80,5.99,45,SAFE
306,2026-06-03 22:22:58,65.47,589.20,10.97,45,SAFE
307,2026-06-03 22:23:08,65.36,588.20,6.49,45,SAFE
308,2026-06-03 22:23:18,65.13,586.20,9.64,45,SAFE
309,2026-06-03 22:23:23,66.00,13.20,0.00,1,SAFE
310,2026-06-03 22:23:28,65.00,572.00,7.96,44,SAFE
311,2026-06-03 22:23:38,65.18,586.60,8.68,45,SAFE
312,2026-06-03 22:23:48,65.29,587.60,7.96,45,SAFE
313,2026-06-03 22:23:58,64.58,581.20,8.05,45,SAFE
314,2026-06-03 22:24:08,65.53,589.80,7.56,45,SAFE
315,2026-06-03 22:24:13,63.00,12.60,0.00,1,SAFE
316,2026-06-03 22:24:18,64.98,571.80,7.53,44,SAFE
317,2026-06-03 22:24:28,65.76,591.80,7.56,45,SAFE
318,2026-06-03 22:24:38,65.13,586.20,7.22,45,SAFE
319,2026-06-03 22:24:48,65.31,587.80,7.70,45,SAFE
320,2026-06-03 22:24:58,65.38,588.40,7.73,45,SAFE
321,2026-06-03 22:25:08,64.56,581.00,7.75,45,SAFE
322,2026-06-03 22:25:18,64.78,583.00,7.56,45,SAFE
323,2026-06-03 22:25:28,65.58,590.20,7.71,45,SAFE
324,2026-06-03 22:25:38,65.16,586.40,8.85,45,SAFE
325,2026-06-03 22:25:48,65.22,587.00,7.85,45,SAFE
326,2026-06-03 22:25:58,65.36,588.20,7.91,45,SAFE
327,2026-06-03 22:26:08,65.13,586.20,7.61,45,SAFE
328,2026-06-03 22:26:18,65.20,586.80,7.12,45,SAFE
329,2026-06-03 22:26:28,65.16,586.40,7.57,45,SAFE
330,2026-06-03 22:26:33,63.00,12.60,0.00,1,SAFE
331,2026-06-03 22:26:38,65.34,575.00,7.35,44,SAFE
332,2026-06-03 22:26:48,65.13,586.20,7.75,45,SAFE
333,2026-06-03 22:26:58,65.33,588.00,6.84,45,SAFE
334,2026-06-03 22:27:08,65.09,585.80,7.65,45,SAFE
335,2026-06-03 22:27:18,65.22,587.00,7.19,45,SAFE
336,2026-06-03 22:27:28,65.04,585.40,8.09,45,SAFE
337,2026-06-03 22:27:33,64.00,12.80,0.00,1,SAFE
338,2026-06-03 22:27:38,65.18,573.60,7.89,44,SAFE
339,2026-06-03 22:27:48,65.49,589.40,7.85,45,SAFE
340,2026-06-03 22:27:58,65.00,585.00,7.82,45,SAFE
341,2026-06-03 22:28:08,64.96,584.60,7.58,45,SAFE
342,2026-06-03 22:28:18,64.98,584.80,7.68,45,SAFE
343,2026-06-03 22:28:23,65.00,13.00,0.00,1,SAFE
344,2026-06-03 22:28:28,65.11,573.00,7.76,44,SAFE
345,2026-06-03 22:28:33,64.00,12.80,0.00,1,SAFE
346,2026-06-03 22:28:38,65.16,573.40,7.49,44,SAFE
347,2026-06-03 22:28:48,64.89,584.00,7.87,45,SAFE
348,2026-06-03 22:28:58,65.16,586.40,7.77,45,SAFE
349,2026-06-03 22:29:03,67.00,13.40,0.00,1,SAFE
350,2026-06-03 22:29:08,65.11,573.00,7.69,44,SAFE
351,2026-06-03 22:29:13,63.00,12.60,0.00,1,SAFE
352,2026-06-03 22:29:18,64.93,571.40,7.63,44,SAFE
353,2026-06-03 22:29:28,65.49,589.40,7.26,45,SAFE
354,2026-06-03 22:29:38,64.60,581.40,7.37,45,SAFE
355,2026-06-03 22:29:48,65.33,588.00,7.72,45,SAFE
356,2026-06-03 22:29:58,64.76,582.80,7.59,45,SAFE
357,2026-06-03 22:30:08,65.60,590.40,7.99,45,SAFE
358,2026-06-03 22:30:18,65.16,586.40,7.51,45,SAFE
359,2026-06-03 22:30:28,64.89,584.00,7.20,45,SAFE
360,2026-06-03 22:30:38,65.09,585.80,7.18,45,SAFE
361,2026-06-03 22:30:48,65.31,587.80,7.05,45,SAFE
362,2026-06-03 22:30:58,65.51,589.60,6.88,45,SAFE
363,2026-06-03 22:31:08,65.29,587.60,7.05,45,SAFE
364,2026-06-03 22:31:13,67.00,13.40,0.00,1,SAFE
365,2026-06-03 22:31:18,64.86,570.80,7.05,44,SAFE
366,2026-06-03 22:31:28,65.44,589.00,15.91,45,SAFE
367,2026-06-03 22:31:38,65.47,589.20,7.37,45,SAFE
368,2026-06-03 22:31:48,64.76,582.80,7.01,45,SAFE
369,2026-06-03 22:31:58,65.31,587.80,6.85,45,SAFE
370,2026-06-03 22:32:08,65.07,585.60,7.01,45,SAFE
371,2026-06-03 22:32:18,65.53,589.80,6.92,45,SAFE
372,2026-06-03 22:32:23,63.00,12.60,0.00,1,SAFE
373,2026-06-03 22:32:28,64.95,571.60,6.91,44,SAFE
374,2026-06-03 22:32:38,65.20,586.80,6.91,45,SAFE
375,2026-06-03 22:32:48,65.44,589.00,3.50,45,SAFE
376,2026-06-03 22:32:53,63.00,12.60,0.00,1,SAFE
377,2026-06-03 22:32:58,65.09,572.80,0.84,44,SAFE
378,2026-06-03 22:33:03,67.00,13.40,0.00,1,SAFE
379,2026-06-03 22:33:08,65.82,579.20,0.59,44,SAFE
380,2026-06-03 22:33:18,64.69,582.20,5.90,45,SAFE
381,2026-06-03 22:33:28,65.00,585.00,8.59,45,SAFE
382,2026-06-03 22:33:38,65.47,589.20,7.67,45,SAFE
383,2026-06-03 22:33:48,65.24,587.20,6.78,45,SAFE
384,2026-06-03 22:33:58,65.36,588.20,4.64,45,SAFE
385,2026-06-03 22:34:08,64.76,582.80,1.13,45,SAFE
386,2026-06-03 22:34:13,68.00,13.60,0.00,1,SAFE
387,2026-06-03 22:34:18,65.32,574.80,2.41,44,SAFE
388,2026-06-03 22:34:23,63.00,12.60,0.00,1,SAFE
389,2026-06-03 22:34:28,64.95,571.60,0.75,44,SAFE
390,2026-06-03 22:34:33,70.00,14.00,0.00,1,SAFE
391,2026-06-03 22:34:38,65.73,578.40,1.46,44,SAFE
392,2026-06-03 22:34:48,65.07,585.60,3.47,45,SAFE
393,2026-06-03 22:34:58,65.69,591.20,7.59,45,SAFE
394,2026-06-03 22:35:08,65.76,591.80,5.97,45,SAFE
395,2026-06-03 22:35:18,65.20,586.80,2.36,45,SAFE
396,2026-06-03 22:35:28,65.49,589.40,7.29,45,SAFE
397,2026-06-03 22:35:38,65.16,586.40,7.71,45,SAFE
398,2026-06-03 22:35:48,64.80,583.20,4.32,45,SAFE
399,2026-06-03 22:35:53,63.00,12.60,0.00,1,SAFE
400,2026-06-03 22:35:58,65.34,575.00,2.71,44,SAFE
401,2026-06-03 22:36:08,65.33,588.00,0.98,45,SAFE
402,2026-06-03 22:36:13,63.00,12.60,0.00,1,SAFE
403,2026-06-03 22:36:18,64.61,568.60,0.86,44,SAFE
404,2026-06-03 22:36:28,64.78,583.00,7.56,45,SAFE
405,2026-06-03 22:36:38,65.51,589.60,7.73,45,SAFE
406,2026-06-03 22:36:48,65.20,586.80,7.43,45,SAFE
407,2026-06-03 22:36:58,65.42,588.80,7.68,45,SAFE
408,2026-06-03 22:37:08,64.80,583.20,7.33,45,SAFE
409,2026-06-03 22:37:18,65.04,585.40,7.03,45,SAFE
410,2026-06-03 22:37:28,65.58,590.20,7.80,45,SAFE
411,2026-06-03 22:37:38,65.64,590.80,7.24,45,SAFE
412,2026-06-03 22:37:48,64.93,584.40,7.82,45,SAFE
413,2026-06-03 22:37:58,64.98,584.80,8.86,45,SAFE
414,2026-06-03 22:38:08,65.22,587.00,5.64,45,SAFE
415,2026-06-03 22:38:18,65.00,585.00,7.75,45,SAFE
416,2026-06-03 22:38:28,65.84,592.60,7.57,45,SAFE
417,2026-06-03 22:38:38,65.02,585.20,8.05,45,SAFE
418,2026-06-03 22:38:48,65.71,591.40,7.54,45,SAFE
419,2026-06-03 22:38:58,64.80,583.20,6.31,45,SAFE
420,2026-06-03 22:39:08,65.04,585.40,7.84,45,SAFE
421,2026-06-03 22:39:18,65.11,586.00,6.17,45,SAFE
422,2026-06-03 22:39:28,65.33,588.00,7.41,45,SAFE
423,2026-06-03 22:39:38,65.49,589.40,5.93,45,SAFE
424,2026-06-03 22:39:48,65.22,587.00,6.97,45,SAFE
425,2026-06-03 22:39:58,65.07,585.60,5.35,45,SAFE
426,2026-06-03 22:40:08,65.29,587.60,5.72,45,SAFE
427,2026-06-03 22:40:18,65.36,588.20,7.78,45,SAFE
428,2026-06-03 22:40:28,65.09,585.80,8.49,45,SAFE
429,2026-06-03 22:40:38,65.29,587.60,7.05,45,SAFE
430,2026-06-03 22:40:48,65.09,585.80,6.85,45,SAFE
431,2026-06-03 22:40:58,65.13,586.20,10.05,45,SAFE
432,2026-06-03 22:41:08,64.82,583.40,8.34,45,SAFE
433,2026-06-03 22:41:18,65.04,585.40,7.76,45,SAFE
434,2026-06-03 22:41:28,65.44,589.00,8.98,45,SAFE
435,2026-06-03 22:41:38,65.47,589.20,9.40,45,SAFE
436,2026-06-03 22:41:48,65.20,586.80,7.69,45,SAFE
437,2026-06-03 22:41:58,64.91,584.20,7.38,45,SAFE
438,2026-06-03 22:42:08,65.24,587.20,7.58,45,SAFE
439,2026-06-03 22:42:18,65.60,590.40,7.93,45,SAFE
440,2026-06-03 22:42:28,64.84,583.60,9.20,45,SAFE
441,2026-06-03 22:42:38,65.38,588.40,7.37,45,SAFE
442,2026-06-03 22:42:48,65.84,592.60,7.93,45,SAFE
443,2026-06-03 22:42:58,65.07,585.60,7.35,45,SAFE
444,2026-06-03 22:43:08,65.09,585.80,7.14,45,SAFE
445,2026-06-03 22:43:18,64.58,581.20,7.82,45,SAFE
446,2026-06-03 22:43:28,65.00,585.00,7.85,45,SAFE
447,2026-06-03 22:43:38,64.91,584.20,7.89,45,SAFE
448,2026-06-03 22:43:48,65.16,586.40,7.49,45,SAFE
449,2026-06-03 22:43:53,63.00,12.60,0.00,1,SAFE
450,2026-06-03 22:43:58,64.95,571.60,7.77,44,SAFE
451,2026-06-03 22:44:08,65.47,589.20,7.41,45,SAFE
452,2026-06-03 22:44:13,66.00,13.20,0.00,1,SAFE
453,2026-06-03 22:44:18,65.61,577.40,7.53,44,SAFE
454,2026-06-03 22:44:28,65.16,586.40,7.69,45,SAFE
455,2026-06-03 22:44:38,64.98,584.80,7.36,45,SAFE
456,2026-06-03 22:44:48,65.00,585.00,6.69,45,SAFE
457,2026-06-03 22:44:53,63.00,12.60,0.00,1,SAFE
458,2026-06-03 22:44:58,65.07,572.60,7.57,44,SAFE
459,2026-06-03 22:45:08,65.44,589.00,7.30,45,SAFE
460,2026-06-03 22:45:18,65.00,585.00,7.86,45,SAFE
461,2026-06-03 22:45:23,66.00,13.20,0.00,1,SAFE
462,2026-06-03 22:45:28,65.27,574.40,7.31,44,SAFE
463,2026-06-03 22:45:38,65.40,588.60,7.73,45,SAFE
464,2026-06-03 22:45:43,63.00,12.60,0.00,1,SAFE
465,2026-06-03 22:45:48,65.23,574.00,7.47,44,SAFE
466,2026-06-03 22:45:58,65.02,585.20,8.17,45,SAFE
467,2026-06-03 22:46:08,65.29,587.60,7.71,45,SAFE
468,2026-06-03 22:46:18,64.98,584.80,7.29,45,SAFE
469,2026-06-03 22:46:28,65.02,585.20,8.60,45,SAFE
470,2026-06-03 22:46:38,65.80,592.20,6.48,45,SAFE
471,2026-06-03 22:46:48,64.89,584.00,7.02,45,SAFE
472,2026-06-03 22:46:58,65.51,589.60,32.12,45,SAFE
473,2026-06-03 22:47:08,65.07,585.60,7.11,45,SAFE
474,2026-06-03 22:47:18,64.53,580.80,7.63,45,SAFE
475,2026-06-03 22:47:28,64.82,583.40,7.58,45,SAFE
476,2026-06-03 22:47:38,65.00,585.00,7.04,45,SAFE
477,2026-06-03 22:47:48,65.51,589.60,7.11,45,SAFE
478,2026-06-03 22:47:58,65.29,587.60,10.70,45,SAFE
479,2026-06-03 22:48:03,68.00,13.60,0.00,1,SAFE
480,2026-06-03 22:48:08,64.93,571.40,7.71,44,SAFE
481,2026-06-03 22:48:18,65.27,587.40,7.45,45,SAFE
482,2026-06-03 22:48:28,64.96,584.60,6.94,45,SAFE
483,2026-06-03 22:48:38,65.31,587.80,5.84,45,SAFE
484,2026-06-03 22:48:48,65.47,589.20,7.55,45,SAFE
485,2026-06-03 22:48:58,64.93,584.40,16.75,45,SAFE
486,2026-06-03 22:49:08,65.09,585.80,7.50,45,SAFE
487,2026-06-03 22:49:18,65.49,589.40,7.90,45,SAFE
488,2026-06-03 22:49:28,65.09,585.80,42.85,45,SAFE
489,2026-06-03 22:49:38,64.89,584.00,7.06,45,SAFE
490,2026-06-03 22:49:43,68.00,13.60,0.00,1,SAFE
491,2026-06-03 22:49:48,65.50,576.40,7.52,44,SAFE
492,2026-06-03 22:49:58,64.62,581.60,8.03,45,SAFE
493,2026-06-03 22:50:08,65.27,587.40,7.68,45,SAFE
494,2026-06-03 22:50:18,65.16,586.40,6.95,45,SAFE
495,2026-06-03 22:50:28,65.87,592.80,7.48,45,SAFE
496,2026-06-03 22:50:38,64.47,580.20,7.02,45,SAFE
497,2026-06-03 22:50:48,65.13,586.20,7.23,45,SAFE
498,2026-06-03 22:50:58,64.58,581.20,9.94,45,SAFE
499,2026-06-03 22:51:03,63.00,12.60,0.00,1,SAFE
500,2026-06-03 22:51:08,65.32,574.80,7.05,44,SAFE
501,2026-06-03 22:51:18,64.69,582.20,7.48,45,SAFE
502,2026-06-03 22:51:28,64.87,583.80,12.26,45,SAFE
503,2026-06-03 22:51:38,65.20,586.80,7.75,45,SAFE
504,2026-06-03 22:51:48,65.07,585.60,7.81,45,SAFE
505,2026-06-03 22:51:58,65.22,587.00,7.56,45,SAFE
506,2026-06-03 22:52:08,64.84,583.60,7.01,45,SAFE
507,2026-06-03 22:52:18,65.82,592.40,7.49,45,SAFE
508,2026-06-03 22:52:28,65.56,590.00,6.86,45,SAFE
509,2026-06-03 22:52:38,64.93,584.40,7.50,45,SAFE
510,2026-06-03 22:52:48,65.24,587.20,7.77,45,SAFE
511,2026-06-03 22:52:58,65.20,586.80,7.31,45,SAFE
512,2026-06-03 22:53:08,65.24,587.20,7.15,45,SAFE
513,2026-06-03 22:53:18,65.64,590.80,7.53,45,SAFE
514,2026-06-03 22:53:28,64.89,584.00,7.12,45,SAFE
515,2026-06-03 22:53:38,65.47,589.20,7.05,45,SAFE
516,2026-06-03 22:53:48,65.00,585.00,6.94,45,SAFE
517,2026-06-03 22:53:58,64.84,583.60,33.13,45,SAFE
518,2026-06-03 22:54:08,64.82,583.40,7.20,45,SAFE
519,2026-06-03 22:54:18,65.73,591.60,7.39,45,SAFE
520,2026-06-03 22:54:28,65.31,587.80,8.00,45,SAFE
521,2026-06-03 22:54:38,65.04,585.40,7.98,45,SAFE
522,2026-06-03 22:54:48,65.36,588.20,7.68,45,SAFE
523,2026-06-03 22:54:53,63.00,12.60,0.00,1,SAFE
524,2026-06-03 22:54:58,65.00,572.00,7.65,44,SAFE
525,2026-06-03 22:55:08,65.29,587.60,7.72,45,SAFE
526,2026-06-03 22:55:18,65.24,587.20,7.24,45,SAFE
527,2026-06-03 22:55:28,65.42,588.80,7.57,45,SAFE
528,2026-06-03 22:55:38,65.16,586.40,7.68,45,SAFE
529,2026-06-03 22:55:48,65.33,588.00,7.30,45,SAFE
530,2026-06-03 22:55:58,65.31,587.80,6.84,45,SAFE
531,2026-06-03 22:56:08,65.18,586.60,7.54,45,SAFE
532,2026-06-03 22:56:18,64.58,581.20,7.90,45,SAFE
533,2026-06-03 22:56:28,65.13,586.20,8.33,45,SAFE
534,2026-06-03 22:56:33,66.00,13.20,0.00,1,SAFE
535,2026-06-03 22:56:38,65.09,572.80,12.32,44,SAFE
536,2026-06-03 22:56:48,65.22,587.00,7.70,45,SAFE
537,2026-06-03 22:56:58,65.42,588.80,9.08,45,SAFE
538,2026-06-03 22:57:08,65.51,589.60,7.47,45,SAFE
539,2026-06-03 22:57:18,65.31,587.80,7.53,45,SAFE
540,2026-06-03 22:57:28,65.31,587.80,6.42,45,SAFE
541,2026-06-03 22:57:38,65.51,589.60,5.69,45,SAFE
542,2026-06-03 22:57:48,65.69,591.20,7.41,45,SAFE
543,2026-06-03 22:57:58,65.09,585.80,7.90,45,SAFE
544,2026-06-03 22:58:08,65.38,588.40,7.64,45,SAFE
545,2026-06-03 22:58:18,65.07,585.60,7.88,45,SAFE
546,2026-06-03 22:58:28,65.44,589.00,8.15,45,SAFE
547,2026-06-03 22:58:38,65.60,590.40,7.61,45,SAFE
548,2026-06-03 22:58:48,64.98,584.80,7.70,45,SAFE
549,2026-06-03 22:58:58,64.93,584.40,8.04,45,SAFE
550,2026-06-03 22:59:08,65.40,588.60,7.58,45,SAFE
551,2026-06-03 22:59:18,64.71,582.40,7.51,45,SAFE
552,2026-06-03 22:59:28,65.29,587.60,6.81,45,SAFE
553,2026-06-03 22:59:38,64.56,581.00,7.30,45,SAFE
554,2026-06-03 22:59:48,65.04,585.40,7.42,45,SAFE
555,2026-06-03 22:59:58,64.96,584.60,7.01,45,SAFE
556,2026-06-03 23:00:08,297.89,2681.00,7.65,45,FOG_SLIPPERY
557,2026-06-03 23:00:18,300.73,2706.60,7.03,45,FOG_SLIPPERY
558,2026-06-03 23:00:28,316.60,2849.40,10.29,45,FOG_SLIPPERY
559,2026-06-03 23:00:33,369.00,73.80,0.00,1,FOG_SLIPPERY
560,2026-06-03 23:00:38,295.48,2600.20,6.84,44,FOG_SLIPPERY
561,2026-06-03 23:00:48,323.47,2911.20,7.31,45,FOG_SLIPPERY
562,2026-06-03 23:00:58,118.07,1062.60,6.66,45,SAFE
563,2026-06-03 23:01:03,63.00,12.60,0.00,1,SAFE
564,2026-06-03 23:01:08,64.57,568.20,6.92,44,SAFE
565,2026-06-03 23:01:18,64.87,583.80,5.13,45,SAFE
566,2026-06-03 23:01:28,65.36,588.20,6.80,45,SAFE
567,2026-06-03 23:01:38,65.71,591.40,7.53,45,SAFE
568,2026-06-03 23:01:48,64.78,583.00,7.15,45,SAFE
569,2026-06-03 23:01:58,65.09,585.80,8.92,45,SAFE
570,2026-06-03 23:02:08,64.82,583.40,6.91,45,SAFE
571,2026-06-03 23:02:18,65.07,585.60,6.97,45,SAFE
572,2026-06-03 23:02:28,65.09,585.80,11.02,45,SAFE
573,2026-06-03 23:02:38,65.29,587.60,7.21,45,SAFE
574,2026-06-03 23:02:48,65.76,591.80,6.89,45,SAFE
575,2026-06-03 23:02:58,65.16,586.40,7.24,45,SAFE
576,2026-06-03 23:03:08,65.42,588.80,7.15,45,SAFE
1,2026-06-03 23:05:05,64.83,311.20,2.39,24,SAFE
1,2026-06-04 09:47:23,65.93,593.40,1.00,45,SAFE
2,2026-06-04 09:47:33,65.31,587.80,8.29,45,SAFE
3,2026-06-04 09:47:43,64.67,582.00,7.83,45,SAFE
4,2026-06-04 09:47:53,65.64,590.80,7.21,45,SAFE
5,2026-06-04 09:48:03,65.13,586.20,7.46,45,SAFE
6,2026-06-04 09:48:13,64.98,584.80,8.21,45,SAFE
7,2026-06-04 09:48:23,65.13,586.20,7.96,45,SAFE
8,2026-06-04 09:48:33,65.29,587.60,7.63,45,SAFE
9,2026-06-04 09:48:43,65.89,593.00,7.69,45,SAFE
10,2026-06-04 09:48:53,65.80,592.20,9.93,45,SAFE
11,2026-06-04 09:49:03,65.89,593.00,7.57,45,SAFE
12,2026-06-04 09:49:13,65.22,587.00,7.50,45,SAFE
13,2026-06-04 09:49:23,64.93,584.40,7.71,45,SAFE
14,2026-06-04 09:49:33,64.93,584.40,7.35,45,SAFE
15,2026-06-04 09:49:43,65.22,587.00,8.98,45,SAFE
16,2026-06-04 09:49:53,64.42,579.80,7.37,45,SAFE
17,2026-06-04 09:50:03,65.62,590.60,7.72,45,SAFE
18,2026-06-04 09:50:13,64.89,584.00,7.71,45,SAFE
19,2026-06-04 09:50:23,65.38,588.40,10.15,45,SAFE
20,2026-06-04 09:50:33,66.00,594.00,8.12,45,SAFE
21,2026-06-04 09:50:43,65.47,589.20,7.59,45,SAFE
22,2026-06-04 09:50:48,63.00,12.60,0.00,1,SAFE
23,2026-06-04 09:50:53,65.09,572.80,7.58,44,SAFE
24,2026-06-04 09:51:03,64.44,580.00,7.65,45,SAFE
25,2026-06-04 09:51:13,65.18,586.60,7.49,45,SAFE
26,2026-06-04 09:51:23,65.27,587.40,7.28,45,SAFE
27,2026-06-04 09:51:33,65.00,585.00,7.80,45,SAFE
28,2026-06-04 09:51:43,64.69,582.20,7.79,45,SAFE
29,2026-06-04 09:51:53,65.31,587.80,8.44,45,SAFE
30,2026-06-04 09:52:03,65.47,589.20,8.11,45,SAFE
31,2026-06-04 09:52:13,64.96,584.60,7.41,45,SAFE
32,2026-06-04 09:52:23,65.47,589.20,8.04,45,SAFE
33,2026-06-04 09:52:33,65.02,585.20,7.29,45,SAFE
34,2026-06-04 09:52:43,65.27,587.40,7.37,45,SAFE
35,2026-06-04 09:52:53,65.31,587.80,7.68,45,SAFE
36,2026-06-04 09:53:03,64.62,581.60,7.43,45,SAFE
37,2026-06-04 09:53:13,65.47,589.20,7.55,45,SAFE
38,2026-06-04 09:53:23,65.09,585.80,7.64,45,SAFE
39,2026-06-04 09:53:33,65.02,585.20,7.53,45,SAFE
40,2026-06-04 09:53:43,65.53,589.80,8.57,45,SAFE
41,2026-06-04 09:53:53,65.67,591.00,8.68,45,SAFE
42,2026-06-04 09:54:03,65.04,585.40,8.59,45,SAFE
43,2026-06-04 09:54:13,65.13,586.20,8.83,45,SAFE
44,2026-06-04 09:54:23,65.47,589.20,7.52,45,SAFE
45,2026-06-04 09:54:33,65.24,587.20,7.48,45,SAFE
46,2026-06-04 09:54:43,64.67,582.00,7.38,45,SAFE
47,2026-06-04 09:54:53,65.82,592.40,7.59,45,SAFE
48,2026-06-04 09:55:03,65.22,587.00,7.55,45,SAFE
49,2026-06-04 09:55:13,65.04,585.40,7.70,45,SAFE
50,2026-06-04 09:55:23,65.22,587.00,7.47,45,SAFE
51,2026-06-04 09:55:33,65.27,587.40,7.60,45,SAFE
52,2026-06-04 09:55:43,65.49,589.40,7.63,45,SAFE
53,2026-06-04 09:55:48,63.00,12.60,0.00,1,SAFE
54,2026-06-04 09:55:53,65.27,574.40,7.81,44,SAFE
55,2026-06-04 09:56:03,65.36,588.20,7.27,45,SAFE
56,2026-06-04 09:56:13,65.09,585.80,7.61,45,SAFE
57,2026-06-04 09:56:23,64.84,583.60,7.69,45,SAFE
58,2026-06-04 09:56:33,65.11,586.00,7.30,45,SAFE
59,2026-06-04 09:56:43,65.27,587.40,7.62,45,SAFE
60,2026-06-04 09:56:48,63.00,12.60,0.00,1,SAFE
61,2026-06-04 09:56:53,65.50,576.40,7.90,44,SAFE
62,2026-06-04 09:57:03,65.29,587.60,7.71,45,SAFE
63,2026-06-04 09:57:13,65.36,588.20,7.69,45,SAFE
64,2026-06-04 09:57:18,63.00,12.60,0.00,1,SAFE
65,2026-06-04 09:57:23,65.00,572.00,7.47,44,SAFE
66,2026-06-04 09:57:33,65.27,587.40,7.87,45,SAFE
67,2026-06-04 09:57:43,65.24,587.20,7.67,45,SAFE
68,2026-06-04 09:57:53,65.47,589.20,7.67,45,SAFE
69,2026-06-04 09:57:58,69.00,13.80,0.00,1,SAFE
70,2026-06-04 09:58:03,65.11,573.00,7.37,44,SAFE
71,2026-06-04 09:58:13,65.07,585.60,7.21,45,SAFE
72,2026-06-04 09:58:23,65.07,585.60,7.68,45,SAFE
73,2026-06-04 09:58:33,65.44,589.00,8.24,45,SAFE
74,2026-06-04 09:58:43,65.18,586.60,7.47,45,SAFE
75,2026-06-04 09:58:48,63.00,12.60,0.00,1,SAFE
76,2026-06-04 09:58:53,65.30,574.60,7.69,44,SAFE
77,2026-06-04 09:59:03,65.00,585.00,7.48,45,SAFE
78,2026-06-04 09:59:13,65.42,588.80,7.69,45,SAFE
79,2026-06-04 09:59:23,65.04,585.40,7.80,45,SAFE
80,2026-06-04 09:59:33,65.07,585.60,7.44,45,SAFE
81,2026-06-04 09:59:43,65.60,590.40,7.52,45,SAFE
82,2026-06-04 09:59:53,65.22,587.00,8.53,45,SAFE
83,2026-06-04 10:00:03,64.64,581.80,7.91,45,SAFE
84,2026-06-04 10:00:13,65.22,587.00,7.67,45,SAFE
85,2026-06-04 10:00:23,65.09,585.80,7.08,45,SAFE
86,2026-06-04 10:00:33,64.76,582.80,7.42,45,SAFE
87,2026-06-04 10:00:43,64.82,583.40,0.75,45,SAFE
88,2026-06-04 10:00:48,63.00,12.60,0.00,1,SAFE
89,2026-06-04 10:00:53,65.05,572.40,1.12,44,SAFE
90,2026-06-04 10:00:58,63.00,12.60,0.00,1,SAFE
91,2026-06-04 10:01:03,65.75,578.60,1.02,44,SAFE
92,2026-06-04 10:01:08,68.00,13.60,0.00,1,SAFE
93,2026-06-04 10:01:13,65.07,572.60,1.50,44,SAFE
94,2026-06-04 10:01:23,65.38,588.40,1.00,45,SAFE
95,2026-06-04 10:01:33,65.38,588.40,1.25,45,SAFE
96,2026-06-04 10:01:43,65.40,588.60,1.59,45,SAFE
97,2026-06-04 10:01:53,65.33,588.00,0.84,45,SAFE
98,2026-06-04 10:01:58,69.00,13.80,0.00,1,SAFE
99,2026-06-04 10:02:03,65.07,572.60,0.95,44,SAFE
100,2026-06-04 10:02:13,64.91,584.20,0.89,45,SAFE
